PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33471991","Breast Cancer Risk Genes - Association Analysis in More than 113,000 Women","Breast Cancer Association Consortium; Dorling L, Carvalho S, Allen J, González-Neira A, Luccarini C, Wahlström C, Pooley KA, Parsons MT, Fortuno C, Wang Q, Bolla MK, Dennis J, Keeman R, Alonso MR, Álvarez N, Herraez B, Fernandez V, Núñez-Torres R, Osorio A, Valcich J, Li M, Törngren T, Harrington PA, Baynes C, Conroy DM, Decker B, Fachal L, Mavaddat N, Ahearn T, Aittomäki K, Antonenkova NN, Arnold N, Arveux P, Ausems MGEM, Auvinen P, Becher H, Beckmann MW, Behrens S, Bermisheva M, Białkowska K, Blomqvist C, Bogdanova NV, Bogdanova-Markov N, Bojesen SE, Bonanni B, Børresen-Dale AL, Brauch H, Bremer M, Briceno I, Brüning T, Burwinkel B, Cameron DA, Camp NJ, Campbell A, Carracedo A, Castelao JE, Cessna MH, Chanock SJ, Christiansen H, Collée JM, Cordina-Duverger E, Cornelissen S, Czene K, Dörk T, Ekici AB, Engel C, Eriksson M, Fasching PA, Figueroa J, Flyger H, Försti A, Gabrielson M, Gago-Dominguez M, Georgoulias V, Gil F, Giles GG, Glendon G, Garcia EBG, Alnæs GIG, Guénel P, Hadjisavvas A, Haeberle L, Hahnen E, Hall P, Hamann U, Harkness EF, Hartikainen JM, Hartman M, He W, Heemskerk-Gerritsen BAM, Hillemanns P, Hogervorst FBL, Hollestelle A, Ho WK, Hooning MJ, Howell A, Humphreys K, Idris F, Jakubowska A, et al.","N Engl J Med. 2021 Feb 4;384(5):428-439. doi: 10.1056/NEJMoa1913948. Epub 2021 Jan 20.","Breast Cancer Association Consortium","N Engl J Med","2021","2021/01/20","PMC7611105","EMS127079","10.1056/NEJMoa1913948"
"33471972","Who Goes First? Government Leaders and Prioritization of SARS-CoV-2 Vaccines","Hughes MT, Kahn J, Kachalia A.","N Engl J Med. 2021 Feb 4;384(5):e15. doi: 10.1056/NEJMpv2036128. Epub 2021 Jan 20.","Hughes MT","N Engl J Med","2021","2021/01/20","","","10.1056/NEJMpv2036128"
"33406334","The Rapid Rise in Cutaneous Melanoma Diagnoses","Welch HG, Mazer BL, Adamson AS.","N Engl J Med. 2021 Jan 7;384(1):72-79. doi: 10.1056/NEJMsb2019760.","Welch HG","N Engl J Med","2021","2021/01/06","","","10.1056/NEJMsb2019760"
"33406326","Misrepresenting Race - The Role of Medical Schools in Propagating Physician Bias","Amutah C, Greenidge K, Mante A, Munyikwa M, Surya SL, Higginbotham E, Jones DS, Lavizzo-Mourey R, Roberts D, Tsai J, Aysola J.","N Engl J Med. 2021 Mar 4;384(9):872-878. doi: 10.1056/NEJMms2025768. Epub 2021 Jan 6.","Amutah C","N Engl J Med","2021","2021/01/06","","","10.1056/NEJMms2025768"
"33406324","Beyond Politics - Promoting Covid-19 Vaccination in the United States","Wood S, Schulman K.","N Engl J Med. 2021 Feb 18;384(7):e23. doi: 10.1056/NEJMms2033790. Epub 2021 Jan 6.","Wood S","N Engl J Med","2021","2021/01/06","","","10.1056/NEJMms2033790"
"33393745","Human Molecular Genetics and Genomics - Important Advances and Exciting Possibilities","Collins FS, Doudna JA, Lander ES, Rotimi CN.","N Engl J Med. 2021 Jan 7;384(1):1-4. doi: 10.1056/NEJMp2030694. Epub 2021 Jan 2.","Collins FS","N Engl J Med","2021","2021/01/04","","","10.1056/NEJMp2030694"
"33085883","Learning about End-of-Life Care from Grandpa","Halpern SD.","N Engl J Med. 2021 Feb 4;384(5):400-401. doi: 10.1056/NEJMp2026629. Epub 2020 Oct 21.","Halpern SD","N Engl J Med","2021","2020/10/21","","","10.1056/NEJMp2026629"
"33027566","Lessons We've Learned - Covid-19 and the Undocumented Latinx Community","Page KR, Flores-Miller A.","N Engl J Med. 2021 Jan 7;384(1):5-7. doi: 10.1056/NEJMp2024897. Epub 2020 Oct 7.","Page KR","N Engl J Med","2021","2020/10/07","","","10.1056/NEJMp2024897"
"38381671","The Road Less Traveled","Burke AE, Knoper K, Nadamuni M, Schubach A, Solomon CG.","N Engl J Med. 2024 Feb 22;390(8):e18. doi: 10.1056/NEJMp2310175.","Burke AE","N Engl J Med","2024","2024/02/21","","","10.1056/NEJMp2310175"
"38375884","What Is a Mentor?","Koven S.","N Engl J Med. 2024 Feb 22;390(8):683-685. doi: 10.1056/NEJMp2313304. Epub 2024 Feb 17.","Koven S","N Engl J Med","2024","2024/02/20","","","10.1056/NEJMp2313304"
"38354141","High-Dose ERT, Rituximab, and Early HSCT in an Infant with Wolman's Disease","Eskandari SK, Revenich EGM, Pot DJ, de Boer F, Bierings M, van Spronsen FJ, van Hasselt PM, Lindemans CA, Lubout CMA.","N Engl J Med. 2024 Feb 15;390(7):623-629. doi: 10.1056/NEJMoa2313398.","Eskandari SK","N Engl J Med","2024","2024/02/14","","","10.1056/NEJMoa2313398"
"38354136","Why Doctors Need to Talk about Death: ITT Episode 26","","N Engl J Med. 2024 Feb 15;390(7):e15. doi: 10.1056/NEJMp2314001.","","N Engl J Med","2024","2024/02/14","","","10.1056/NEJMp2314001"
"38314820","Advanced HIV as a Neglected Disease","Ford N, Ehrenkranz P, Jarvis J.","N Engl J Med. 2024 Feb 8;390(6):487-489. doi: 10.1056/NEJMp2313777. Epub 2024 Feb 3.","Ford N","N Engl J Med","2024","2024/02/05","","","10.1056/NEJMp2313777"
"38265704","Secondary Cancers after Chimeric Antigen Receptor T-Cell Therapy","Verdun N, Marks P.","N Engl J Med. 2024 Feb 15;390(7):584-586. doi: 10.1056/NEJMp2400209. Epub 2024 Jan 24.","Verdun N","N Engl J Med","2024","2024/01/24","","","10.1056/NEJMp2400209"
"38265645","Hospital Prices for Physician-Administered Drugs for Patients with Private Insurance","Robinson JC, Whaley C, Dhruva SS.","N Engl J Med. 2024 Jan 25;390(4):338-345. doi: 10.1056/NEJMsa2306609.","Robinson JC","N Engl J Med","2024","2024/01/24","","","10.1056/NEJMsa2306609"
"38265643","Effective Treatments for Opioid Use Disorder - Finding Recovery and Staying Safe","Bagley S, Glover D, Foreman J, Hadland S, Punch LJ, Taichman D.","N Engl J Med. 2024 Jan 25;390(4):e7. doi: 10.1056/NEJMp2310172.","Bagley S","N Engl J Med","2024","2024/01/24","","","10.1056/NEJMp2310172"
"38265642","A Physician Attack on the FDA - Will the Supreme Court Reduce Access to Mifepristone?","Watson K.","N Engl J Med. 2024 Feb 8;390(6):563-567. doi: 10.1056/NEJMms2312012. Epub 2024 Jan 24.","Watson K","N Engl J Med","2024","2024/01/24","","","10.1056/NEJMms2312012"
"38231543","Being Well while Doing Well - Distinguishing Necessary from Unnecessary Discomfort in Training","Rosenbaum L.","N Engl J Med. 2024 Feb 8;390(6):568-572. doi: 10.1056/NEJMms2308228. Epub 2024 Jan 17.","Rosenbaum L","N Engl J Med","2024","2024/01/17","","","10.1056/NEJMms2308228"
"38198133","Buddy System","Menzin ER.","N Engl J Med. 2024 Jan 11;390(2):104-105. doi: 10.1056/NEJMp2308950. Epub 2024 Jan 6.","Menzin ER","N Engl J Med","2024","2024/01/10","","","10.1056/NEJMp2308950"
"38197814","Treating Opioid Use Disorder in General Practice - Diagnosis, Harm Reduction, and Medications","Bagley S, Barnes J, Blunt B, Foreman J, Hadland S, Mayen S, McMahan R, Punch LJ, Taichman D.","N Engl J Med. 2024 Jan 11;390(2):e3. doi: 10.1056/NEJMp2310171.","Bagley S","N Engl J Med","2024","2024/01/10","","","10.1056/NEJMp2310171"
"38197811","On Calling - From Privileged Professionals to Cogs of Capitalism?","Rosenbaum L.","N Engl J Med. 2024 Feb 1;390(5):471-475. doi: 10.1056/NEJMms2308226. Epub 2024 Jan 10.","Rosenbaum L","N Engl J Med","2024","2024/01/10","","","10.1056/NEJMms2308226"
"38157508","The Black Youth Hospital Crisis - A Call for Hate-Speech Protocols","Calhoun AJ.","N Engl J Med. 2023 Dec 28;389(26):e58. doi: 10.1056/NEJMpv2311908.","Calhoun AJ","N Engl J Med","2023","2023/12/29","","","10.1056/NEJMpv2311908"
"38157498","Health Care on the Edge - Challenges of Refugee Medicine","Calderon Vargas P, Cuneo CN, Janeway H, Kubica M, Malina D, Rojas García X.","N Engl J Med. 2023 Dec 28;389(26):e56. doi: 10.1056/NEJMp2310170.","Calderon Vargas P","N Engl J Med","2023","2023/12/29","","","10.1056/NEJMp2310170"
"38146707","Poet as Patient","Waring R.","N Engl J Med. 2023 Dec 28;389(26):2410-2411. doi: 10.1056/NEJMp2312301. Epub 2023 Dec 23.","Waring R","N Engl J Med","2023","2023/12/26","","","10.1056/NEJMp2312301"
"38118025","Medial Branch Blocks and Radiofrequency Ablation for Low Back Pain from Facet Joints","Hao D, Yong RJ, Cohen SP, Stojanovic MP.","N Engl J Med. 2023 Dec 21;389(25):e53. doi: 10.1056/NEJMvcm2211108.","Hao D","N Engl J Med","2023","2023/12/20","","","10.1056/NEJMvcm2211108"
"38108407","Silencing the FDA's Voice - Drug Information on Trial","Watson T, Robertson C.","N Engl J Med. 2023 Dec 21;389(25):2312-2314. doi: 10.1056/NEJMp2311006. Epub 2023 Dec 16.","Watson T","N Engl J Med","2023","2023/12/18","","","10.1056/NEJMp2311006"
"37982429","Woman, Life, Freedom","Kashaf SS.","N Engl J Med. 2023 Nov 23;389(21):1931-1933. doi: 10.1056/NEJMp2308267. Epub 2023 Nov 18.","Kashaf SS","N Engl J Med","2023","2023/11/20","","","10.1056/NEJMp2308267"
"37952126","Biopsies from Healthy Volunteers to Advance Precision Medicine","Kimmel PL, Wendler DS.","N Engl J Med. 2023 Nov 16;389(20):1834-1837. doi: 10.1056/NEJMp2307451. Epub 2023 Nov 11.","Kimmel PL","N Engl J Med","2023","2023/11/12","","","10.1056/NEJMp2307451"
"37952125","Implanting a Recalled Device - Choices for Patients, Physicians, and Public Health","Kramer DB, Hauser RG.","N Engl J Med. 2023 Nov 16;389(20):1832-1834. doi: 10.1056/NEJMp2309572. Epub 2023 Nov 11.","Kramer DB","N Engl J Med","2023","2023/11/12","","","10.1056/NEJMp2309572"
"37937775","Alzheimer's Update, Part 1: ITT Episode 20","","N Engl J Med. 2023 Nov 9;389(19):e33. doi: 10.1056/NEJMp2309485.","","N Engl J Med","2023","2023/11/08","","","10.1056/NEJMp2309485"
"37913504","Reducing Harm - Having Conversations about Firearm Storage","Abaya R, Betz E, Kincaid C, McKay S, Sacks CA, Shahoud J, Suters TL, Taichman D, Van de Water K, Williams R.","N Engl J Med. 2023 Nov 2;389(18):e36. doi: 10.1056/NEJMp2310000.","Abaya R","N Engl J Med","2023","2023/11/01","","","10.1056/NEJMp2310000"
"37902295","Minimum-Staffing Rules for U.S. Nursing Homes - Opportunities and Challenges","Grabowski DC, Bowblis JR.","N Engl J Med. 2023 Nov 2;389(18):1637-1640. doi: 10.1056/NEJMp2310544. Epub 2023 Oct 28.","Grabowski DC","N Engl J Med","2023","2023/10/30","","","10.1056/NEJMp2310544"
"37870925","Standard of Care","Reisman A.","N Engl J Med. 2023 Oct 26;389(17):1549-1551. doi: 10.1056/NEJMp2308010. Epub 2023 Oct 21.","Reisman A","N Engl J Med","2023","2023/10/23","","","10.1056/NEJMp2308010"
"37843114","A Chance to Modernize Health Care behind Bars - Section 1115 Medicaid Inmate Exclusion Waivers","Saloner B.","N Engl J Med. 2023 Oct 19;389(16):1449-1451. doi: 10.1056/NEJMp2307641. Epub 2023 Oct 14.","Saloner B","N Engl J Med","2023","2023/10/16","","","10.1056/NEJMp2307641"
"37815227","The New Over-the-Counter Oral Contraceptive Pill - Assessing Financial Barriers to Access","Robertson C, Braman A.","N Engl J Med. 2023 Oct 12;389(15):1352-1354. doi: 10.1056/NEJMp2308720. Epub 2023 Oct 7.","Robertson C","N Engl J Med","2023","2023/10/10","","","10.1056/NEJMp2308720"
"37815219","Do Pandemics Ever End?","Abi-Rached JM, Brandt AM.","N Engl J Med. 2023 Oct 12;389(15):1349-1351. doi: 10.1056/NEJMp2306631. Epub 2023 Oct 7.","Abi-Rached JM","N Engl J Med","2023","2023/10/10","","","10.1056/NEJMp2306631"
"37754291","Antiracist Documentation Practices - Shaping Clinical Encounters and Decision Making","Williams JC, Andreou A, Castillo EG, Neff J, Goldenberg M, Lee CR, Aysola J, Rohrbaugh R, Isom J.","N Engl J Med. 2023 Sep 28;389(13):1238-1244. doi: 10.1056/NEJMms2303340.","Williams JC","N Engl J Med","2023","2023/09/27","PMC10617745","NIHMS1936847","10.1056/NEJMms2303340"
"37721382","The New USPSTF Mammography Recommendations - A Dissenting View","Woloshin S, Jørgensen KJ, Hwang S, Welch HG.","N Engl J Med. 2023 Sep 21;389(12):1061-1064. doi: 10.1056/NEJMp2307229. Epub 2023 Sep 16.","Woloshin S","N Engl J Med","2023","2023/09/18","","","10.1056/NEJMp2307229"
"37694884","The Accelerated Approval Program for Cancer Drugs - Finding the Right Balance","Gyawali B, Kesselheim AS, Ross JS.","N Engl J Med. 2023 Sep 14;389(11):968-971. doi: 10.1056/NEJMp2306872. Epub 2023 Sep 9.","Gyawali B","N Engl J Med","2023","2023/09/11","","","10.1056/NEJMp2306872"
"37672691","Affirmative Action, Population Health, and the Importance of Opportunity and Hope","Venkataramani AS.","N Engl J Med. 2023 Sep 28;389(13):1157-1159. doi: 10.1056/NEJMp2307766. Epub 2023 Sep 6.","Venkataramani AS","N Engl J Med","2023","2023/09/06","","","10.1056/NEJMp2307766"
"37668231","Alleviating Medical Debt in the United States","Uppal N, Woolhandler S, Himmelstein DU.","N Engl J Med. 2023 Sep 7;389(10):871-873. doi: 10.1056/NEJMp2306942. Epub 2023 Sep 2.","Uppal N","N Engl J Med","2023","2023/09/05","","","10.1056/NEJMp2306942"
"37668225","Mass Masking without Mandates - The Role of Gender in Mask Use in China","Zhang M.","N Engl J Med. 2023 Sep 7;389(10):874-875. doi: 10.1056/NEJMp2303552. Epub 2023 Sep 2.","Zhang M","N Engl J Med","2023","2023/09/05","","","10.1056/NEJMp2303552"
"37632466","Global Effect of Modifiable Risk Factors on Cardiovascular Disease and Mortality","Global Cardiovascular Risk Consortium; Magnussen C, Ojeda FM, Leong DP, Alegre-Diaz J, Amouyel P, Aviles-Santa L, De Bacquer D, Ballantyne CM, Bernabé-Ortiz A, Bobak M, Brenner H, Carrillo-Larco RM, de Lemos J, Dobson A, Dörr M, Donfrancesco C, Drygas W, Dullaart RP, Engström G, Ferrario MM, Ferrières J, de Gaetano G, Goldbourt U, Gonzalez C, Grassi G, Hodge AM, Hveem K, Iacoviello L, Ikram MK, Irazola V, Jobe M, Jousilahti P, Kaleebu P, Kavousi M, Kee F, Khalili D, Koenig W, Kontsevaya A, Kuulasmaa K, Lackner KJ, Leistner DM, Lind L, Linneberg A, Lorenz T, Lyngbakken MN, Malekzadeh R, Malyutina S, Mathiesen EB, Melander O, Metspalu A, Miranda JJ, Moitry M, Mugisha J, Nalini M, Nambi V, Ninomiya T, Oppermann K, d'Orsi E, Pająk A, Palmieri L, Panagiotakos D, Perianayagam A, Peters A, Poustchi H, Prentice AM, Prescott E, Risérus U, Salomaa V, Sans S, Sakata S, Schöttker B, Schutte AE, Sepanlou SG, Sharma SK, Shaw JE, Simons LA, Söderberg S, Tamosiunas A, Thorand B, Tunstall-Pedoe H, Twerenbold R, Vanuzzo D, Veronesi G, Waibel J, Wannamethee SG, Watanabe M, Wild PS, Yao Y, Zeng Y, Ziegler A, Blankenberg S.","N Engl J Med. 2023 Oct 5;389(14):1273-1285. doi: 10.1056/NEJMoa2206916. Epub 2023 Aug 26.","Global Cardiovascular Risk Consortium","N Engl J Med","2023","2023/08/26","PMC10589462","NIHMS1931665","10.1056/NEJMoa2206916"
"37632464","Toward Gerineuropalliative Care for Patients with Dementia","Harrison KL, Boyd N, Ritchie CS.","N Engl J Med. 2023 Aug 31;389(9):775-778. doi: 10.1056/NEJMp2301347. Epub 2023 Aug 26.","Harrison KL","N Engl J Med","2023","2023/08/26","PMC10792536","NIHMS1956007","10.1056/NEJMp2301347"
"37602574","Outbreaks in U.S. Migrant Detention Centers - A Vaccine-Preventable Cause of Health Inequity","Lo NC, Gonsalves GS.","N Engl J Med. 2023 Aug 24;389(8):679-681. doi: 10.1056/NEJMp2304716. Epub 2023 Aug 19.","Lo NC","N Engl J Med","2023","2023/08/21","","","10.1056/NEJMp2304716"
"37578074","Rediscovering the Importance of Free and Charitable Clinics","Hall MA.","N Engl J Med. 2023 Aug 17;389(7):585-587. doi: 10.1056/NEJMp2303119. Epub 2023 Aug 12.","Hall MA","N Engl J Med","2023","2023/08/14","","","10.1056/NEJMp2303119"
"37428186","Hospital Problems","Putman M.","N Engl J Med. 2023 Jul 13;389(2):103-105. doi: 10.1056/NEJMp2304828. Epub 2023 Jul 8.","Putman M","N Engl J Med","2023","2023/07/10","","","10.1056/NEJMp2304828"
"37314706","Rare Antagonistic Leptin Variants and Severe, Early-Onset Obesity","Funcke JB, Moepps B, Roos J, von Schnurbein J, Verstraete K, Fröhlich-Reiterer E, Kohlsdorf K, Nunziata A, Brandt S, Tsirigotaki A, Dansercoer A, Suppan E, Haris B, Debatin KM, Savvides SN, Farooqi IS, Hussain K, Gierschik P, Fischer-Posovszky P, Wabitsch M.","N Engl J Med. 2023 Jun 15;388(24):2253-2261. doi: 10.1056/NEJMoa2204041.","Funcke JB","N Engl J Med","2023","2023/06/14","","","10.1056/NEJMoa2204041"
"37285549","The Origins of Covid-19 - Why It Matters (and Why It Doesn't)","Gostin LO, Gronvall GK.","N Engl J Med. 2023 Jun 22;388(25):2305-2308. doi: 10.1056/NEJMp2305081. Epub 2023 Jun 7.","Gostin LO","N Engl J Med","2023","2023/06/07","","","10.1056/NEJMp2305081"
"37224238","What I Learned in School Today","Taichman MG.","N Engl J Med. 2023 Jul 6;389(1):9. doi: 10.1056/NEJMp2305761. Epub 2023 May 24.","Taichman MG","N Engl J Med","2023","2023/05/24","","","10.1056/NEJMp2305761"
"37224233","Empowered or Traumatized? A Call for Evidence-Informed Armed-Assailant Drills in U.S. Schools","Miotto MB, Cogan R.","N Engl J Med. 2023 Jul 6;389(1):6-8. doi: 10.1056/NEJMp2301804. Epub 2023 May 24.","Miotto MB","N Engl J Med","2023","2023/05/24","","","10.1056/NEJMp2301804"
"37163624","Racial Inequality in Receipt of Medications for Opioid Use Disorder","Barnett ML, Meara E, Lewinson T, Hardy B, Chyn D, Onsando M, Huskamp HA, Mehrotra A, Morden NE.","N Engl J Med. 2023 May 11;388(19):1779-1789. doi: 10.1056/NEJMsa2212412.","Barnett ML","N Engl J Med","2023","2023/05/10","PMC10243223","NIHMS1900538","10.1056/NEJMsa2212412"
"37133583","Race Relations and the First Paramedics","","N Engl J Med. 2023 May 4;388(18):e61. doi: 10.1056/NEJMp2303614.","","N Engl J Med","2023","2023/05/03","","","10.1056/NEJMp2303614"
"37125771","Beyond the X - Next Steps in Policy Reforms to Address the Overdose Crisis","Wakeman SE, Beletsky L.","N Engl J Med. 2023 May 4;388(18):1639-1641. doi: 10.1056/NEJMp2301479. Epub 2023 Apr 29.","Wakeman SE","N Engl J Med","2023","2023/05/01","","","10.1056/NEJMp2301479"
"37092787","Access to Biomedical Innovation - Inside the Legal Labyrinth","Rai AK.","N Engl J Med. 2023 Apr 27;388(17):1537-1540. doi: 10.1056/NEJMp2202098. Epub 2023 Apr 22.","Rai AK","N Engl J Med","2023","2023/04/24","","","10.1056/NEJMp2202098"
"37075099","Falling Insulin Prices - What Just Happened?","Dafny LS.","N Engl J Med. 2023 May 4;388(18):1636-1639. doi: 10.1056/NEJMp2303279. Epub 2023 Apr 19.","Dafny LS","N Engl J Med","2023","2023/04/19","","","10.1056/NEJMp2303279"
"37070697","Breast or Bottle - The Illusion of Choice","Kennedy AJ.","N Engl J Med. 2023 Apr 20;388(16):1447-1449. doi: 10.1056/NEJMp2300346. Epub 2023 Apr 15.","Kennedy AJ","N Engl J Med","2023","2023/04/18","","","10.1056/NEJMp2300346"
"37017485","A Quixotic Quest for Independence - Benefits, Risks, and the Human Heart","Landy S.","N Engl J Med. 2023 Apr 6;388(14):1255-1257. doi: 10.1056/NEJMp2216655. Epub 2023 Apr 1.","Landy S","N Engl J Med","2023","2023/04/05","","","10.1056/NEJMp2216655"
"37017480","Why Diverse Clinical Trial Participation Matters","Schwartz AL, Alsan M, Morris AA, Halpern SD.","N Engl J Med. 2023 Apr 6;388(14):1252-1254. doi: 10.1056/NEJMp2215609. Epub 2023 Apr 1.","Schwartz AL","N Engl J Med","2023","2023/04/05","","","10.1056/NEJMp2215609"
"36988591","Being Seen","","N Engl J Med. 2023 Mar 30;388(13):e44. doi: 10.1056/NEJMp2301935.","","N Engl J Med","2023","2023/03/29","","","10.1056/NEJMp2301935"
"36988590","Tickborne Diseases","Burke AE, Knoper K, Ling E, Smith RP Jr, Taichman D, Telford SR 3rd.","N Engl J Med. 2023 Mar 30;388(13):e43. doi: 10.1056/NEJMp2302440.","Burke AE","N Engl J Med","2023","2023/03/29","","","10.1056/NEJMp2302440"
"36961127","Air Pollution and Mortality at the Intersection of Race and Social Class","Josey KP, Delaney SW, Wu X, Nethery RC, DeSouza P, Braun D, Dominici F.","N Engl J Med. 2023 Apr 13;388(15):1396-1404. doi: 10.1056/NEJMsa2300523. Epub 2023 Mar 24.","Josey KP","N Engl J Med","2023","2023/03/24","PMC10182569","NIHMS1892463","10.1056/NEJMsa2300523"
"36947471","An mRNA Influenza Vaccine - Could It Deliver?","Neuzil KM.","N Engl J Med. 2023 Mar 23;388(12):1139-1141. doi: 10.1056/NEJMcibr2215281.","Neuzil KM","N Engl J Med","2023","2023/03/22","","","10.1056/NEJMcibr2215281"
"36947455","Courts' Disregard for Women's Health and Safety - Intimate Partner Violence, Firearms, and ""History and Tradition""","Tobin-Tyler E.","N Engl J Med. 2023 Apr 13;388(15):1345-1347. doi: 10.1056/NEJMp2301620. Epub 2023 Mar 22.","Tobin-Tyler E","N Engl J Med","2023","2023/03/22","","","10.1056/NEJMp2301620"
"36942784","My Rosalind Franklin Benchmark","LaHue SC.","N Engl J Med. 2023 Mar 23;388(12):1063-1065. doi: 10.1056/NEJMp2214922. Epub 2023 Mar 18.","LaHue SC","N Engl J Med","2023","2023/03/21","","","10.1056/NEJMp2214922"
"36912543","Eroding Judicial Deference to the FDA - Consequences for Public Health","Daval CJR, Bendicksen L, Kesselheim AS.","N Engl J Med. 2023 Mar 16;388(11):963-966. doi: 10.1056/NEJMp2215193. Epub 2023 Mar 11.","Daval CJR","N Engl J Med","2023","2023/03/13","","","10.1056/NEJMp2215193"
"36856624","Health Care in U.S. Correctional Facilities - A Limited and Threatened Constitutional Right","Alsan M, Yang CS, Jolin JR, Tu L, Rich JD.","N Engl J Med. 2023 Mar 2;388(9):847-852. doi: 10.1056/NEJMms2211252.","Alsan M","N Engl J Med","2023","2023/03/01","","","10.1056/NEJMms2211252"
"36856618","Cancer Screening after the Adoption of Paid-Sick-Leave Mandates","Callison K, Pesko MF, Phillips S, Sosa JA.","N Engl J Med. 2023 Mar 2;388(9):824-832. doi: 10.1056/NEJMsa2209197.","Callison K","N Engl J Med","2023","2023/03/01","PMC10084522","NIHMS1883895","10.1056/NEJMsa2209197"
"36847478","Health Care Reform and Equity for Undocumented Immigrants - When Crisis Meets Opportunity","Santos PMG, Shah K, Gany FM, Chino F.","N Engl J Med. 2023 Mar 2;388(9):771-773. doi: 10.1056/NEJMp2213751. Epub 2023 Feb 25.","Santos PMG","N Engl J Med","2023","2023/02/27","","","10.1056/NEJMp2213751"
"36812442","The Promise and Perils of Psychedelics","","N Engl J Med. 2023 Feb 23;388(8):e24. doi: 10.1056/NEJMp2300936.","","N Engl J Med","2023","2023/02/22","","","10.1056/NEJMp2300936"
